Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12617,Manufacturing Consent: The Political Economy of the Mass Media,Edward S. Herman,"Herman, Edward S.",Noam Chomsky,"=""0375714499""","=""9780375714498""",0,4.25,Pantheon,Paperback,412,2002,1988,,2020/02/27,to-read,to-read (#716),to-read,,,,0,,,0,,,,,
194805,Understanding Power: The Indispensable Chomsky,Noam Chomsky,"Chomsky, Noam","Peter R. Mitchell, John Schoeffel","=""1565847032""","=""9781565847033""",0,4.42,The New Press,Paperback,416,2002,2002,,2020/02/27,to-read,to-read (#715),to-read,,,,0,,,0,,,,,
6949682,The Stories of Ibis,Hiroshi Yamamoto,"Yamamoto, Hiroshi",Takami Nieda,"=""1421534401""","=""9781421534404""",0,4.27,Haikasoru,Paperback,422,2010,2006,,2020/02/14,to-read,to-read (#714),to-read,,,,0,,,0,,,,,
35297157,Sisyphean,Dempow Torishima,"Torishima, Dempow","酉島伝法, Daniel Huddleston","=""1421580829""","=""9781421580821""",0,3.87,Haikasoru,Paperback,429,2018,,,2020/02/14,to-read,to-read (#713),to-read,,,,0,,,0,,,,,
51353,Anarcho-Syndicalism: Theory and Practice,Rudolf Rocker,"Rocker, Rudolf","Noam Chomsky, Nicolas Walter, Ray E. Chase","=""1902593928""","=""9781902593920""",0,3.97,AK Press,Paperback,160,2004,1938,,2020/02/09,to-read,to-read (#712),to-read,,,,0,,,0,,,,,
44403028,Understanding Marxism,Richard D. Wolff,"Wolff, Richard D.",,"=""0359467024""","=""9780359467020""",0,4.29,Democracy at Work,Paperback,100,2019,,,2020/02/08,to-read,to-read (#711),to-read,,,,0,,,0,,,,,
574195,Punktown,Jeffrey Thomas,"Thomas, Jeffrey",Michael Marshall Smith,"=""1894815750""","=""9781894815758""",0,3.99,Prime Books,Paperback,224,2005,2000,,2020/02/07,to-read,to-read (#710),to-read,,,,0,,,0,,,,,
61886,"The Curse of Chalion (World of the Five Gods, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0007133618""","=""9780007133611""",0,4.11,Voyager,Paperback,490,2003,2001,,2020/02/05,to-read,to-read (#709),to-read,,,,0,,,0,,,,,
45046585,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1250186447""","=""9781250186447""",0,4.14,Tor Books,Paperback,480,2020,2019,,2020/02/04,to-read,to-read (#708),to-read,,,,0,,,0,,,,,
51985,Existentialism is a Humanism,Jean-Paul Sartre,"Sartre, Jean-Paul","Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber","=""0300115466""","=""9780300115468""",0,3.98,Yale University Press,Paperback,108,2007,1946,,2020/02/02,to-read,to-read (#707),to-read,,,,0,,,0,,,,,
30724899,Radical Technologies: The Design of Everyday Life,Adam  Greenfield,"Greenfield, Adam",,"=""178478043X""","=""9781784780432""",4,4.10,Verso,Hardcover,368,2017,2017,,2019/12/28,,,read,,,,1,,,1,,,unspecified,,
232438,Creating a Life Together: Practical Tools to Grow Ecovillages and Intentional Communities,Diana Leafe Christian,"Christian, Diana Leafe",Patch Adams,"=""0865714711""","=""9780865714717""",0,4.18,New Society Publishers,Paperback,272,2003,2003,,2020/02/01,to-read,to-read (#706),to-read,,,,0,,,0,,,,,
44525559,This Could Be Our Future: A Manifesto for a More Generous World,Yancey Strickler,"Strickler, Yancey",,"=""0525560823""","=""9780525560821""",0,4.10,Viking,Hardcover,304,2019,,,2020/01/28,to-read,to-read (#705),to-read,,,,0,,,0,,,,,
525304,Star Maker,Olaf Stapledon,"Stapledon, Olaf",,"=""1857988078""","=""9781857988079""",0,3.93,Millennium Paperbacks,Paperback,272,1999,1937,,2020/01/27,to-read,to-read (#704),to-read,,,,0,,,0,,,,,
43352954,This Is How You Lose the Time War,Amal El-Mohtar,"El-Mohtar, Amal",Max Gladstone,"=""""","=""""",0,3.96,Saga Press,Kindle Edition,209,2019,2019,,2019/09/13,to-read,to-read (#632),to-read,,,,0,,,0,,,,,
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",0,4.13,Penguin,Paperback,256,1999,1927,,2020/01/23,to-read,to-read (#703),to-read,,,,0,,,0,,,,,
25387807,Inventing the Future: Postcapitalism and a World Without Work,Nick Srnicek,"Srnicek, Nick",Alex Williams,"=""1784780960""","=""9781784780968""",0,4.01,Verso,Paperback,245,2015,2015,,2020/01/22,to-read,to-read (#702),to-read,,,,0,,,0,,,,,
24878857,Postcapitalism: A Guide to Our Future,Paul  Mason,"Mason, Paul",,"=""1846147387""","=""9781846147388""",0,3.82,Allen Lane,Hardcover,368,2015,2015,,2020/01/22,to-read,to-read (#701),to-read,,,,0,,,0,,,,,
18594514,"The Zero Marginal Cost Society: The Internet of Things, the Collaborative Commons, and the Eclipse of Capitalism",Jeremy Rifkin,"Rifkin, Jeremy",,"=""1137278463""","=""9781137278463""",0,3.98,St. Martin's Press,Hardcover,368,2014,2014,,2020/01/22,to-read,to-read (#700),to-read,,,,0,,,0,,,,,
30841984,"Kings of the Wyld (The Band, #1)",Nicholas Eames,"Eames, Nicholas",,"=""0316362476""","=""9780316362474""",4,4.31,Orbit,Paperback,502,2017,2017,,2018/08/28,,,read,,,,1,,,1,,,unspecified,,
634041,The House on the Borderland and Other Novels,William Hope Hodgson,"Hodgson, William Hope",China Miéville,"=""0575073721""","=""9780575073722""",0,3.90,Gollancz,Paperback,656,2002,,,2018/06/29,to-read,to-read (#473),to-read,,,,0,,,0,,,,,
40876575,Utopia for Realists: How We Can Build the Ideal World,Rutger Bregman,"Bregman, Rutger",,"=""""","=""""",0,4.25,"Little, Brown and Company",Kindle Edition,262,2017,2014,,2020/01/13,to-read,to-read (#699),to-read,,,,0,,,0,,,,,
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,"=""0618084746""","=""9780618084746""",0,3.98,Mariner Books,Paperback,359,2000,1940,,2020/01/13,to-read,to-read (#698),to-read,,,,0,,,0,,,,,
33395084,The Complete Stories of Leonora Carrington,Leonora Carrington,"Carrington, Leonora","Kathryn Davis, Kathrine Talbot, Anthony Kerrigan, Marina Warner","=""0997366648""","=""9780997366648""",0,4.10,Dorothy,Paperback,215,2017,2017,,2020/01/13,to-read,to-read (#697),to-read,,,,0,,,0,,,,,
7717708,The Ammonite Violin & Others,Caitlín R. Kiernan,"Kiernan, Caitlín R.",,"=""159606305X""","=""9781596063051""",0,4.12,Subterranean Press,Hardcover,235,2010,2010,,2020/01/13,to-read,to-read (#696),to-read,,,,0,,,0,,,,,
27131517,A Natural History of Hell,Jeffrey Ford,"Ford, Jeffrey",,"=""1618731181""","=""9781618731180""",0,3.95,Small Beer Press,Paperback,256,2016,2016,,2020/01/13,to-read,to-read (#695),to-read,,,,0,,,0,,,,,
207313,Melmoth the Wanderer,Charles Robert Maturin,"Maturin, Charles Robert",Victor Sage,"=""014044761X""","=""9780140447613""",0,3.71,Penguin Books,Paperback,659,2000,1820,,2020/01/13,to-read,to-read (#694),to-read,,,,0,,,0,,,,,
35394775,Cat Pictures Please and Other Stories,Naomi Kritzer,"Kritzer, Naomi",,"=""""","=""""",0,4.35,Fairwood Press,Kindle Edition,313,2017,2017,,2020/01/13,to-read,to-read (#693),to-read,,,,0,,,0,,,,,
12887497,Silently and Very Fast,Catherynne M. Valente,"Valente, Catherynne M.",,"=""1936896001""","=""9781936896004""",0,4.10,WSFA Press,Hardcover,127,2011,2011,,2020/01/13,to-read,to-read (#692),to-read,,,,0,,,0,,,,,
30078567,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,"Scalzi, John",,"=""0765388898""","=""9780765388896""",0,4.10,Tor Books,ebook,336,2017,2017,,2020/01/13,to-read,to-read (#691),to-read,,,,0,,,0,,,,,
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""039333810X""","=""9780393338102""",0,4.07,W. W. Norton & Company,Paperback,464,2010,1999,,2020/01/13,to-read,to-read (#690),to-read,,,,0,,,0,,,,,
44065062,Something Deeply Hidden: Quantum Worlds and the Emergence of Spacetime,Sean Carroll,"Carroll, Sean",,"=""1524743011""","=""9781524743017""",0,4.07,Dutton,Hardcover,368,2019,2019,,2020/01/13,to-read,to-read (#689),to-read,,,,0,,,0,,,,,
35604796,What Is Real?: The Unfinished Quest for the Meaning of Quantum Physics,Adam  Becker,"Becker, Adam",,"=""0465096050""","=""9780465096053""",0,4.28,Basic Books,Hardcover,384,2018,2018,,2020/01/13,to-read,to-read (#688),to-read,,,,0,,,0,,,,,
38527619,Through Two Doors at Once: The Elegant Experiment That Captures the Enigma of Our Quantum Reality,Anil Ananthaswamy,"Ananthaswamy, Anil",,"=""1101986093""","=""9781101986097""",0,4.23,Dutton Books,Hardcover,304,2018,,,2020/01/13,to-read,to-read (#687),to-read,,,,0,,,0,,,,,
834518,"Cyteen (Cyteen, #1-3)",C.J. Cherryh,"Cherryh, C.J.",,"=""0446671274""","=""9780446671279""",0,4.00,Aspect,Paperback,680,1995,1988,,2020/01/13,to-read,to-read (#686),to-read,,,,0,,,0,,,,,
68024,Steering the Craft: Exercises and Discussions on Story Writing for the Lone Navigator or the Mutinous Crew,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0933377460""","=""9780933377462""",0,4.20,The Eighth Mountain Press,Paperback,173,1998,1998,,2020/01/11,to-read,to-read (#685),to-read,,,,0,,,0,,,,,
102095,A Rendezvous in Averoigne,Clark Ashton Smith,"Smith, Clark Ashton","J.K. Potter, Ray Bradbury","=""0870541560""","=""9780870541568""",0,4.19,Sauk City: Arkham House,Hardcover,472,1988,1931,,2020/01/09,to-read,to-read (#684),to-read,,,,0,,,0,,,,,
18143067,The Dark Eidolon and Other Fantasies,Clark Ashton Smith,"Smith, Clark Ashton",S.T. Joshi,"=""0143107380""","=""9780143107385""",0,4.21,Penguin Classics,Paperback,370,2014,2014,,2020/01/09,to-read,to-read (#683),to-read,,,,0,,,0,,,,,
790740,"Tales of the Cthulhu Mythos, Vol 2",August Derleth,"Derleth, August","H.P. Lovecraft, Robert Bloch, Ramsey Campbell, Brian Lumley, James Wade, Colin Wilson","=""""","=""""",0,4.46,Ballantine Books,Mass Market Paperback,277,1973,1969,,2020/01/09,to-read,to-read (#682),to-read,,,,0,,,0,,,,,
790739,"Tales of the Cthulhu Mythos, Vol 1",August Derleth,"Derleth, August","H.P. Lovecraft, Clark Ashton Smith, Robert E. Howard, Frank Belknap Long, Henry Kuttner","=""0345232267""","=""9780345232267""",0,4.39,Ballantine Books,Paperback,,1974,1969,,2020/01/09,to-read,to-read (#681),to-read,,,,0,,,0,,,,,
21913812,This Changes Everything: Capitalism vs. The Climate,Naomi Klein,"Klein, Naomi",,"=""1451697384""","=""9781451697384""",0,4.15,Simon  Schuster,Hardcover,576,2014,2014,,2019/12/28,to-read,to-read (#680),to-read,,,,0,,,0,,,,,
62659,Profit Over People: Neoliberalism and Global Order,Noam Chomsky,"Chomsky, Noam",Robert W. McChesney,"=""1888363827""","=""9781888363821""",0,4.05,Seven Stories Press,Paperback,175,2011,1998,,2019/12/28,to-read,to-read (#679),to-read,,,,0,,,0,,,,,
49982302,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.11,Anchor Books,Paperback,311,1998,1985,,2019/08/18,to-read,to-read (#621),to-read,,,,0,,,0,,,,,
40867276,"The Concordia Deception (Space Colony One, #1)",J.J. Green,"Green, J.J.",,"=""1720589046""","=""9781720589044""",0,4.00,CreateSpace Independent Publishing Platform,Paperback,324,2018,2018,,2019/12/22,to-read,to-read (#678),to-read,,,,0,,,0,,,,,
12496,The Sunset Limited,Cormac McCarthy,"McCarthy, Cormac",مجید حاتمی,"=""0307278360""","=""9780307278364""",0,3.96,Vintage,Paperback,160,2006,2006,,2019/12/22,to-read,to-read (#677),to-read,,,,0,,,0,,,,,
394469,Suttree,Cormac McCarthy,"McCarthy, Cormac",,"=""0679736328""","=""9780679736325""",0,4.18,Vintage International,Paperback,471,1992,1979,,2019/12/22,to-read,to-read (#676),to-read,,,,0,,,0,,,,,
293625,Child of God,Cormac McCarthy,"McCarthy, Cormac",,"=""0679728740""","=""9780679728740""",0,3.78,Vintage,Paperback,197,1993,1973,,2019/12/22,to-read,to-read (#675),to-read,,,,0,,,0,,,,,
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""0375706674""","=""9780375706677""",0,4.11,Vintage,Paperback,309,2006,2005,,2019/12/22,to-read,to-read (#674),to-read,,,,0,,,0,,,,,
40470,"Cities of the Plain (The Border Trilogy, #3)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679747192""","=""9780679747192""",0,4.10,Vintage Books,Paperback,292,1999,1998,,2019/12/22,to-read,to-read (#673),to-read,,,,0,,,0,,,,,
365990,"The Crossing (The Border Trilogy, #2)",Cormac McCarthy,"McCarthy, Cormac",,"=""0394574753""","=""9780394574752""",0,4.13,Knopf Publishing Group,Hardcover,426,1994,1994,,2019/12/22,to-read,to-read (#672),to-read,,,,0,,,0,,,,,
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,"McCarthy, Cormac",,"=""0679744398""","=""9780679744399""",5,4.00,Vintage,Paperback,302,1993,1992,,2018/02/08,,,read,,,,1,,,1,,,unspecified,,
15195,The Complete Maus,Art Spiegelman,"Spiegelman, Art",,"=""0141014083""","=""9780141014081""",0,4.54,Penguin Books,Paperback,296,2003,1980,,2019/12/16,to-read,to-read (#671),to-read,,,,0,,,0,,,,,
18668059,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,"Holiday, Ryan",,"=""1591846358""","=""9781591846352""",0,4.16,Portfolio,Hardcover,201,2014,2014,,2019/12/16,to-read,to-read (#670),to-read,,,,0,,,0,,,,,
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus","Martin Hammond, Albert Wittstock, Simone Mooij-Valk, Diskin Clay","=""0140449337""","=""9780140449334""",0,4.22,Penguin Books,Paperback,303,2006,180,,2019/12/16,to-read,to-read (#669),to-read,,,,0,,,0,,,,,
40947778,"The Outside (The Outside, #1)",Ada Hoffmann,"Hoffmann, Ada",,"=""0857668145""","=""9780857668141""",0,3.80,Angry Robot,ebook,401,2019,2019,,2019/12/15,to-read,to-read (#668),to-read,,,,0,,,0,,,,,
33413556,The Gone World,Tom Sweterlitsch,"Sweterlitsch, Tom",,"=""0399167501""","=""9780399167508""",0,3.95,G.P. Putnam's Sons,Hardcover,383,2018,2018,,2019/12/15,to-read,to-read (#667),to-read,,,,0,,,0,,,,,
32509131,"Dungeon Born (The Divine Dungeon, #1)",Dakota Krout,"Krout, Dakota",,"=""""","=""""",3,4.25,Dakota Krout,Kindle Edition,326,2016,2016,,2018/07/07,,,read,,,,1,,,1,,,unspecified,,
6763725,Capitalist Realism: Is There No Alternative?,Mark Fisher,"Fisher, Mark",,"=""1846943175""","=""9781846943171""",0,4.23,Zero Books,Paperback,81,2009,2009,,2019/12/04,to-read,to-read (#666),to-read,,,,0,,,0,,,,,
25102832,The Refusal of Work: Rethinking Post-Work Theory and Practice,David Frayne,"Frayne, David",,"=""1783601175""","=""9781783601172""",0,4.25,Zed Books,Paperback,224,2015,2015,,2019/12/04,to-read,to-read (#665),to-read,,,,0,,,0,,,,,
30231790,Naked Money: What It Is and Why It Matters,Charles Wheelan,"Wheelan, Charles",,"=""0393353737""","=""9780393353730""",0,4.32,W. W. Norton & Company,Paperback,368,2017,2016,,2019/12/04,to-read,to-read (#664),to-read,,,,0,,,0,,,,,
40180021,Naked Economics: Undressing the Dismal Science,Charles Wheelan,"Wheelan, Charles",,"=""0393356493""","=""9780393356496""",0,4.04,W. W. Norton  Company,Paperback,400,2019,2002,,2019/12/03,to-read,to-read (#663),to-read,,,,0,,,0,,,,,
77505,"Green Mars (Mars Trilogy, #2)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553572393""","=""9780553572391""",4,3.94,Spectra Books,Mass Market Paperback,624,1993,1993,,2014/07/02,,,read,,,,1,,,2,,,unspecified,,
24292598,Outland,Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",0,4.10,,Kindle Edition,360,2015,2015,,2019/11/28,to-read,to-read (#662),to-read,,,,0,,,0,,,,,
35921,"On Basilisk Station (Honor Harrington, #1)",David Weber,"Weber, David",,"=""1416509372""","=""9781416509370""",0,4.13,Baen Books,Mass Market Paperback,458,2005,1992,,2019/11/26,to-read,to-read (#661),to-read,,,,0,,,0,,,,,
23168483,The Most Good You Can Do: How Effective Altruism Is Changing Ideas About Living Ethically,Peter Singer,"Singer, Peter",,"=""0300180276""","=""9780300180275""",0,3.85,Yale University Press,Hardcover,232,2015,2015,,2019/11/22,to-read,to-read (#660),to-read,,,,0,,,0,,,,,
6452731,Justice: What's the Right Thing to Do?,Michael J. Sandel,"Sandel, Michael J.",افشین خاکباز,"=""0374180652""","=""9780374180652""",0,4.30,Farrar Straus Giroux,Hardcover,308,2009,2005,,2019/11/22,to-read,to-read (#659),to-read,,,,0,,,0,,,,,
33229792,"80,000 Hours: Find a fulfilling career that does good",Benjamin Todd,"Todd, Benjamin",,"=""""","=""""",0,4.08,,Kindle Edition,343,2016,,,2019/11/22,to-read,to-read (#658),to-read,,,,0,,,0,,,,,
23398748,Doing Good Better: How Effective Altruism Can Help You Make a Difference,William MacAskill,"MacAskill, William",,"=""1592409105""","=""9781592409105""",0,4.24,Avery,Hardcover,272,2015,2015,,2019/11/22,to-read,to-read (#657),to-read,,,,0,,,0,,,,,
23498965,13 Steps to Bloody Good Luck,Ashwin Sanghi,"Sanghi, Ashwin",,"=""9384030570""","=""9789384030575""",0,3.89,Westland Ltd,Paperback,160,2014,2014,,2019/11/21,to-read,to-read (#656),to-read,,,,0,,,0,,,,,
35231712,Demons of Magick: Three Practical Rituals for Working with The 72 Demons,Gordon Winterfield,"Winterfield, Gordon",,"=""""","=""""",0,4.70,,Kindle Edition,244,2017,,,2019/11/21,to-read,to-read (#655),to-read,,,,0,,,0,,,,,
35520564,"A Big Ship at the Edge of the Universe (The Salvagers, #1)",Alex White,"White, Alex",,"=""""","=""""",0,3.81,Orbit,Hardcover,480,2018,2018,,2019/11/21,to-read,to-read (#654),to-read,,,,0,,,0,,,,,
44145381,The Little Blue Kite,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""1524747696""","=""9781524747695""",0,3.81,Pantheon Books,Hardcover,96,2019,2019,,2019/11/20,to-read,to-read (#653),to-read,,,,0,,,0,,,,,
13167156,Spy the Lie: Three Former CIA Officers Reveal Their Secrets to Uncloaking Deception,Philip Houston,"Houston, Philip","Mike Floyd, Susan Carnicero, Don Tennant, Michael Floyd","=""125000585X""","=""9781250005854""",0,3.91,MPSMPS,Hardcover,288,2012,2012,,2019/11/20,to-read,to-read (#652),to-read,,,,0,,,0,,,,,
43543426,The Star Collector,Matthew William,"William, Matthew",,"=""""","=""""",0,4.05,,Kindle Edition,246,2019,,,2019/11/19,to-read,to-read (#651),to-read,,,,0,,,0,,,,,
40611510,The Last Lecture,Randy Pausch,"Pausch, Randy",,"=""""","=""""",0,4.25,Hachette Books,Kindle Edition,217,2008,2008,,2019/11/13,to-read,to-read (#650),to-read,,,,0,,,0,,,,,
40611328,Ishmael,Daniel Quinn,"Quinn, Daniel",,"=""""","=""""",0,3.98,Bantam,Kindle Edition,338,2009,1992,,2019/11/13,to-read,to-read (#649),to-read,,,,0,,,0,,,,,
91950,The Myth of Sisyphus,Albert Camus,"Camus, Albert","Justin O'Brien, Corrado Rosso, James  Wood","=""0141182008""","=""9780141182001""",0,4.16,Penguin Classics,Paperback,192,2000,1942,,2019/11/13,to-read,to-read (#648),to-read,,,,0,,,0,,,,,
42036538,Gideon the Ninth (The Locked Tomb #1),Tamsyn Muir,"Muir, Tamsyn",,"=""1250313198""","=""9781250313195""",0,4.20,Tor,Hardcover,448,2019,2019,,2019/11/13,to-read,to-read (#647),to-read,,,,0,,,0,,,,,
24827,Ship of Fools,Richard Paul Russo,"Russo, Richard Paul",,"=""0441008933""","=""9780441008933""",0,3.75,Ace,Paperback,370,2001,2001,,2019/11/13,to-read,to-read (#646),to-read,,,,0,,,0,,,,,
430150,The Dark Beyond the Stars,Frank M. Robinson,"Robinson, Frank M.",,"=""0312866240""","=""9780312866242""",0,4.06,Orb Books,Paperback,420,1997,1991,,2019/11/13,to-read,to-read (#645),to-read,,,,0,,,0,,,,,
38914991,"Escaping Exodus (Escaping Exodus, #1)",Nicky Drayden,"Drayden, Nicky",,"=""0062867733""","=""9780062867735""",0,3.78,Harper Voyager,Paperback,300,2019,2019,,2019/11/13,to-read,to-read (#644),to-read,,,,0,,,0,,,,,
30748899,"Embers of War (Embers of War, #1)",Gareth L. Powell,"Powell, Gareth L.",,"=""1785655183""","=""9781785655180""",0,3.93,Titan Books,Paperback,411,2018,2018,,2019/11/13,to-read,to-read (#643),to-read,,,,0,,,0,,,,,
43055103,"Your User's Manual:  A Guide for Purpose and an Anxiety Free Life in the 21st Century (Stoicism for a Better Life, #1)",Anderson Silver,"Silver, Anderson",,"=""1999527305""","=""9781999527303""",0,4.22,ISBN Canada,Paperback,86,2018,,,2019/11/13,to-read,to-read (#642),to-read,,,,0,,,0,,,,,
33980285,Captives of the Flame / The Psionic Menace,Samuel R. Delany,"Delany, Samuel R.",Keith Woodcott,"=""""","=""""",4,3.65,Ace Books,Mass Market Paperback,255,1963,1963,2016/11/15,2016/11/28,,,read,,,,1,,,0,,,,,
45046611,"Burn the Dark (Malus Domestica, #1)",S.A. Hunt,"Hunt, S.A.",,"=""1250306434""","=""9781250306432""",0,3.79,Tor Books,Paperback,384,2020,2015,,2019/11/04,to-read,to-read (#641),to-read,,,,0,,,0,,,,,
77507,"Red Mars (Mars Trilogy, #1)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553560735""","=""9780553560732""",4,3.86,Spectra Books,Mass Market Paperback,572,1993,1992,,2014/07/02,,,read,,,,1,,,2,,,unspecified,,
